municipio_id,stat_date,kg,containers_count
176,"Thu, 01 Jan 1998 00:00:00",6300,6
176,"Wed, 01 Jan 1997 00:00:00",6780,3
176,"Sat, 01 Jan 2011 00:00:00",49580,6
176,"Fri, 01 Jan 2010 00:00:00",36580,6
176,"Thu, 01 Jan 2009 00:00:00",35900,6
176,"Tue, 01 Jan 2008 00:00:00",44440,7
176,"Mon, 01 Jan 2007 00:00:00",33860,7
176,"Sun, 01 Jan 2006 00:00:00",25440,7
176,"Sat, 01 Jan 2005 00:00:00",27980,7
176,"Thu, 01 Jan 2004 00:00:00",27700,7
177,"Sun, 01 Jan 2012 00:00:00",3308,2
177,"Wed, 01 Jan 2003 00:00:00",9900,1
177,"Tue, 01 Jan 2002 00:00:00",1600,1
177,"Mon, 01 Jan 2001 00:00:00",1700,1
177,"Sat, 01 Jan 2000 00:00:00",1800,1
177,"Fri, 01 Jan 1999 00:00:00",1500,1
177,"Thu, 01 Jan 1998 00:00:00",1800,1
177,"Wed, 01 Jan 1997 00:00:00",0,0
177,"Sat, 01 Jan 2011 00:00:00",3220,2
177,"Fri, 01 Jan 2010 00:00:00",1700,1
177,"Thu, 01 Jan 2009 00:00:00",2600,1
177,"Tue, 01 Jan 2008 00:00:00",1800,1
177,"Mon, 01 Jan 2007 00:00:00",960,1
177,"Sun, 01 Jan 2006 00:00:00",1320,1
177,"Sat, 01 Jan 2005 00:00:00",1800,1
177,"Thu, 01 Jan 2004 00:00:00",2100,1
178,"Sun, 01 Jan 2012 00:00:00",0,7
178,"Wed, 01 Jan 2003 00:00:00",0,4
178,"Tue, 01 Jan 2002 00:00:00",0,4
178,"Mon, 01 Jan 2001 00:00:00",0,2
178,"Fri, 01 Jan 1999 00:00:00",0,2
178,"Thu, 01 Jan 1998 00:00:00",0,0
178,"Wed, 01 Jan 1997 00:00:00",0,0
178,"Sat, 01 Jan 2011 00:00:00",0,4
178,"Fri, 01 Jan 2010 00:00:00",0,4
178,"Thu, 01 Jan 2009 00:00:00",3800,4
178,"Tue, 01 Jan 2008 00:00:00",5425,4
178,"Mon, 01 Jan 2007 00:00:00",7553,8
178,"Sun, 01 Jan 2006 00:00:00",4483,5
178,"Sat, 01 Jan 2005 00:00:00",4710,5
178,"Thu, 01 Jan 2004 00:00:00",0,4
179,"Sun, 01 Jan 2012 00:00:00",4103,1
179,"Wed, 01 Jan 2003 00:00:00",600,1
179,"Tue, 01 Jan 2002 00:00:00",700,1
179,"Mon, 01 Jan 2001 00:00:00",900,1
179,"Sat, 01 Jan 2000 00:00:00",1100,1
179,"Fri, 01 Jan 1999 00:00:00",1100,1
179,"Thu, 01 Jan 1998 00:00:00",600,1
179,"Wed, 01 Jan 1997 00:00:00",0,0
179,"Sat, 01 Jan 2011 00:00:00",1390,1
179,"Fri, 01 Jan 2010 00:00:00",2500,1
179,"Thu, 01 Jan 2009 00:00:00",1100,1
179,"Tue, 01 Jan 2008 00:00:00",900,1
179,"Mon, 01 Jan 2007 00:00:00",600,1
179,"Sun, 01 Jan 2006 00:00:00",780,1
179,"Sat, 01 Jan 2005 00:00:00",600,1
179,"Thu, 01 Jan 2004 00:00:00",800,1
180,"Sun, 01 Jan 2012 00:00:00",2601,1
180,"Wed, 01 Jan 2003 00:00:00",1200,1
180,"Tue, 01 Jan 2002 00:00:00",1500,1
180,"Mon, 01 Jan 2001 00:00:00",500,1
180,"Sat, 01 Jan 2000 00:00:00",1140,1
180,"Fri, 01 Jan 1999 00:00:00",400,1
180,"Thu, 01 Jan 1998 00:00:00",0,0
180,"Wed, 01 Jan 1997 00:00:00",0,0
180,"Sat, 01 Jan 2011 00:00:00",1120,1
180,"Fri, 01 Jan 2010 00:00:00",4100,1
180,"Thu, 01 Jan 2009 00:00:00",1100,1
180,"Tue, 01 Jan 2008 00:00:00",1200,1
180,"Mon, 01 Jan 2007 00:00:00",1160,1
180,"Sun, 01 Jan 2006 00:00:00",1300,1
180,"Sat, 01 Jan 2005 00:00:00",1100,1
180,"Thu, 01 Jan 2004 00:00:00",800,1
181,"Sun, 01 Jan 2012 00:00:00",5393,5
181,"Wed, 01 Jan 2003 00:00:00",7100,5
181,"Tue, 01 Jan 2002 00:00:00",6800,5
181,"Mon, 01 Jan 2001 00:00:00",5000,5
181,"Sat, 01 Jan 2000 00:00:00",4660,5
181,"Fri, 01 Jan 1999 00:00:00",3400,3
181,"Thu, 01 Jan 1998 00:00:00",2980,1
181,"Wed, 01 Jan 1997 00:00:00",2700,1
181,"Sat, 01 Jan 2011 00:00:00",5440,5
181,"Fri, 01 Jan 2010 00:00:00",10350,5
181,"Thu, 01 Jan 2009 00:00:00",11700,5
181,"Tue, 01 Jan 2008 00:00:00",17620,5
181,"Mon, 01 Jan 2007 00:00:00",14900,5
181,"Sun, 01 Jan 2006 00:00:00",12800,5
181,"Sat, 01 Jan 2005 00:00:00",8800,5
181,"Thu, 01 Jan 2004 00:00:00",8500,5
182,"Sun, 01 Jan 2012 00:00:00",4438,1
182,"Wed, 01 Jan 2003 00:00:00",1900,1
182,"Tue, 01 Jan 2002 00:00:00",1100,1
182,"Mon, 01 Jan 2001 00:00:00",1530,1
182,"Sat, 01 Jan 2000 00:00:00",1300,1
182,"Fri, 01 Jan 1999 00:00:00",800,1
182,"Thu, 01 Jan 1998 00:00:00",0,0
182,"Wed, 01 Jan 1997 00:00:00",0,0
182,"Sat, 01 Jan 2011 00:00:00",3100,1
182,"Fri, 01 Jan 2010 00:00:00",4800,1
182,"Thu, 01 Jan 2009 00:00:00",3040,1
182,"Tue, 01 Jan 2008 00:00:00",2100,1
182,"Mon, 01 Jan 2007 00:00:00",2500,1
182,"Sun, 01 Jan 2006 00:00:00",2280,1
182,"Sat, 01 Jan 2005 00:00:00",1900,1
182,"Thu, 01 Jan 2004 00:00:00",2060,1
183,"Sun, 01 Jan 2012 00:00:00",3892,1
183,"Wed, 01 Jan 2003 00:00:00",1940,1
183,"Tue, 01 Jan 2002 00:00:00",1400,1
183,"Mon, 01 Jan 2001 00:00:00",1400,1
183,"Sat, 01 Jan 2000 00:00:00",800,1
183,"Fri, 01 Jan 1999 00:00:00",600,1
183,"Thu, 01 Jan 1998 00:00:00",0,0
183,"Wed, 01 Jan 1997 00:00:00",0,0
183,"Sat, 01 Jan 2011 00:00:00",2580,1
183,"Fri, 01 Jan 2010 00:00:00",5500,1
183,"Thu, 01 Jan 2009 00:00:00",1800,1
183,"Tue, 01 Jan 2008 00:00:00",1500,1
183,"Mon, 01 Jan 2007 00:00:00",2100,1
183,"Sun, 01 Jan 2006 00:00:00",720,1
183,"Sat, 01 Jan 2005 00:00:00",2000,1
183,"Thu, 01 Jan 2004 00:00:00",1140,1
184,"Sun, 01 Jan 2012 00:00:00",20366,2
184,"Wed, 01 Jan 2003 00:00:00",15320,3
184,"Tue, 01 Jan 2002 00:00:00",14240,3
184,"Mon, 01 Jan 2001 00:00:00",9400,2
184,"Sat, 01 Jan 2000 00:00:00",7320,3
184,"Fri, 01 Jan 1999 00:00:00",7480,2
184,"Thu, 01 Jan 1998 00:00:00",8720,2
184,"Wed, 01 Jan 1997 00:00:00",12000,2
184,"Sat, 01 Jan 2011 00:00:00",20630,3
184,"Fri, 01 Jan 2010 00:00:00",18160,2
184,"Thu, 01 Jan 2009 00:00:00",14260,2
184,"Tue, 01 Jan 2008 00:00:00",15980,3
184,"Mon, 01 Jan 2007 00:00:00",10640,2
184,"Sun, 01 Jan 2006 00:00:00",14400,2
184,"Sat, 01 Jan 2005 00:00:00",10140,3
184,"Thu, 01 Jan 2004 00:00:00",9860,2
185,"Sun, 01 Jan 2012 00:00:00",5541,1
185,"Wed, 01 Jan 2003 00:00:00",1720,1
185,"Tue, 01 Jan 2002 00:00:00",1540,1
185,"Mon, 01 Jan 2001 00:00:00",1740,1
185,"Sat, 01 Jan 2000 00:00:00",1900,1
185,"Fri, 01 Jan 1999 00:00:00",1600,1
185,"Thu, 01 Jan 1998 00:00:00",1300,1
185,"Wed, 01 Jan 1997 00:00:00",0,0
185,"Sat, 01 Jan 2011 00:00:00",3820,1
185,"Fri, 01 Jan 2010 00:00:00",5200,1
185,"Thu, 01 Jan 2009 00:00:00",2560,1
185,"Tue, 01 Jan 2008 00:00:00",2400,1
185,"Mon, 01 Jan 2007 00:00:00",2400,1
185,"Sun, 01 Jan 2006 00:00:00",2000,1
185,"Sat, 01 Jan 2005 00:00:00",2280,1
185,"Thu, 01 Jan 2004 00:00:00",1900,1
186,"Sun, 01 Jan 2012 00:00:00",18852,4
186,"Wed, 01 Jan 2003 00:00:00",4500,3
186,"Tue, 01 Jan 2002 00:00:00",4430,3
186,"Mon, 01 Jan 2001 00:00:00",3700,3
186,"Sat, 01 Jan 2000 00:00:00",3140,3
186,"Fri, 01 Jan 1999 00:00:00",6060,3
186,"Thu, 01 Jan 1998 00:00:00",9200,3
186,"Wed, 01 Jan 1997 00:00:00",3600,1
186,"Sat, 01 Jan 2011 00:00:00",18960,4
186,"Fri, 01 Jan 2010 00:00:00",14700,4
186,"Thu, 01 Jan 2009 00:00:00",7470,3
186,"Tue, 01 Jan 2008 00:00:00",8400,3
186,"Mon, 01 Jan 2007 00:00:00",8480,3
186,"Sun, 01 Jan 2006 00:00:00",6800,3
186,"Sat, 01 Jan 2005 00:00:00",7420,3
186,"Thu, 01 Jan 2004 00:00:00",4000,3
187,"Sun, 01 Jan 2012 00:00:00",5816,3
187,"Sat, 01 Jan 2000 00:00:00",1100,1
187,"Fri, 01 Jan 1999 00:00:00",2400,1
187,"Thu, 01 Jan 1998 00:00:00",700,1
187,"Wed, 01 Jan 1997 00:00:00",0,0
188,"Sun, 01 Jan 2012 00:00:00",28346,4
188,"Wed, 01 Jan 2003 00:00:00",7400,4
188,"Tue, 01 Jan 2002 00:00:00",7680,4
188,"Mon, 01 Jan 2001 00:00:00",7120,3
188,"Sat, 01 Jan 2000 00:00:00",4400,3
188,"Fri, 01 Jan 1999 00:00:00",5300,3
188,"Thu, 01 Jan 1998 00:00:00",5100,3
188,"Wed, 01 Jan 1997 00:00:00",3940,1
188,"Sat, 01 Jan 2011 00:00:00",30360,4
188,"Fri, 01 Jan 2010 00:00:00",17530,4
188,"Thu, 01 Jan 2009 00:00:00",36500,4
188,"Tue, 01 Jan 2008 00:00:00",30660,7
188,"Mon, 01 Jan 2007 00:00:00",26740,7
188,"Sun, 01 Jan 2006 00:00:00",18400,7
188,"Sat, 01 Jan 2005 00:00:00",17100,6
188,"Thu, 01 Jan 2004 00:00:00",6000,7
189,"Sun, 01 Jan 2012 00:00:00",17070,5
189,"Wed, 01 Jan 2003 00:00:00",10660,2
189,"Tue, 01 Jan 2002 00:00:00",8100,2
189,"Mon, 01 Jan 2001 00:00:00",10050,2
189,"Sat, 01 Jan 2000 00:00:00",10940,2
189,"Fri, 01 Jan 1999 00:00:00",7300,2
189,"Thu, 01 Jan 1998 00:00:00",8280,1
189,"Wed, 01 Jan 1997 00:00:00",7100,1
189,"Sat, 01 Jan 2011 00:00:00",17220,5
189,"Fri, 01 Jan 2010 00:00:00",20450,5
189,"Thu, 01 Jan 2009 00:00:00",13580,5
189,"Tue, 01 Jan 2008 00:00:00",19820,6
189,"Mon, 01 Jan 2007 00:00:00",20000,6
189,"Sun, 01 Jan 2006 00:00:00",14760,6
189,"Sat, 01 Jan 2005 00:00:00",14460,6
189,"Thu, 01 Jan 2004 00:00:00",7880,6
190,"Sun, 01 Jan 2012 00:00:00",54360,9
190,"Wed, 01 Jan 2003 00:00:00",55600,23
190,"Tue, 01 Jan 2002 00:00:00",54480,22
190,"Mon, 01 Jan 2001 00:00:00",44260,23
190,"Sat, 01 Jan 2011 00:00:00",54530,9
190,"Fri, 01 Jan 2010 00:00:00",60320,9
190,"Thu, 01 Jan 2009 00:00:00",63930,31
190,"Tue, 01 Jan 2008 00:00:00",115580,31
190,"Mon, 01 Jan 2007 00:00:00",80660,31
190,"Sun, 01 Jan 2006 00:00:00",84600,27
190,"Sat, 01 Jan 2005 00:00:00",73440,31
190,"Thu, 01 Jan 2004 00:00:00",63450,27
191,"Sun, 01 Jan 2012 00:00:00",38478,8
191,"Wed, 01 Jan 2003 00:00:00",28980,5
191,"Tue, 01 Jan 2002 00:00:00",22480,5
191,"Mon, 01 Jan 2001 00:00:00",18840,3
191,"Sat, 01 Jan 2000 00:00:00",7080,3
191,"Fri, 01 Jan 1999 00:00:00",2000,3
191,"Thu, 01 Jan 1998 00:00:00",0,0
191,"Wed, 01 Jan 1997 00:00:00",0,0
191,"Sat, 01 Jan 2011 00:00:00",38800,8
191,"Fri, 01 Jan 2010 00:00:00",21270,8
191,"Thu, 01 Jan 2009 00:00:00",39200,8
191,"Tue, 01 Jan 2008 00:00:00",34900,8
191,"Mon, 01 Jan 2007 00:00:00",34740,8
191,"Sun, 01 Jan 2006 00:00:00",27420,8
191,"Sat, 01 Jan 2005 00:00:00",32200,8
191,"Thu, 01 Jan 2004 00:00:00",32420,8
192,"Sun, 01 Jan 2012 00:00:00",2792,1
192,"Wed, 01 Jan 2003 00:00:00",1400,1
192,"Tue, 01 Jan 2002 00:00:00",800,1
192,"Mon, 01 Jan 2001 00:00:00",800,1
192,"Sat, 01 Jan 2000 00:00:00",900,1
192,"Fri, 01 Jan 1999 00:00:00",760,1
192,"Thu, 01 Jan 1998 00:00:00",0,0
192,"Wed, 01 Jan 1997 00:00:00",0,0
192,"Sat, 01 Jan 2011 00:00:00",2980,1
192,"Fri, 01 Jan 2010 00:00:00",4800,1
192,"Thu, 01 Jan 2009 00:00:00",2280,1
192,"Tue, 01 Jan 2008 00:00:00",2300,1
192,"Mon, 01 Jan 2007 00:00:00",2100,1
192,"Sun, 01 Jan 2006 00:00:00",1620,1
192,"Sat, 01 Jan 2005 00:00:00",1000,1
192,"Thu, 01 Jan 2004 00:00:00",1800,1
193,"Sun, 01 Jan 2012 00:00:00",11247,3
193,"Wed, 01 Jan 2003 00:00:00",6000,3
193,"Tue, 01 Jan 2002 00:00:00",4400,2
193,"Mon, 01 Jan 2001 00:00:00",3620,2
193,"Sat, 01 Jan 2000 00:00:00",4600,2
193,"Fri, 01 Jan 1999 00:00:00",2500,2
193,"Thu, 01 Jan 1998 00:00:00",4800,2
193,"Wed, 01 Jan 1997 00:00:00",3600,2
193,"Sat, 01 Jan 2011 00:00:00",9400,3
193,"Fri, 01 Jan 2010 00:00:00",15900,3
193,"Thu, 01 Jan 2009 00:00:00",5500,3
193,"Tue, 01 Jan 2008 00:00:00",6400,3
193,"Mon, 01 Jan 2007 00:00:00",6140,2
193,"Sun, 01 Jan 2006 00:00:00",5400,3
193,"Sat, 01 Jan 2005 00:00:00",5500,3
193,"Thu, 01 Jan 2004 00:00:00",4920,2
194,"Sun, 01 Jan 2012 00:00:00",7740,2
194,"Wed, 01 Jan 2003 00:00:00",4100,2
194,"Tue, 01 Jan 2002 00:00:00",4420,2
194,"Mon, 01 Jan 2001 00:00:00",2020,2
194,"Sat, 01 Jan 2000 00:00:00",3800,2
194,"Fri, 01 Jan 1999 00:00:00",3710,2
194,"Thu, 01 Jan 1998 00:00:00",3000,1
194,"Wed, 01 Jan 1997 00:00:00",0,0
194,"Sat, 01 Jan 2011 00:00:00",6570,2
194,"Fri, 01 Jan 2010 00:00:00",5980,2
194,"Thu, 01 Jan 2009 00:00:00",6370,2
194,"Tue, 01 Jan 2008 00:00:00",2800,2
194,"Mon, 01 Jan 2007 00:00:00",4540,2
194,"Sun, 01 Jan 2006 00:00:00",4900,2
194,"Sat, 01 Jan 2005 00:00:00",2880,2
194,"Thu, 01 Jan 2004 00:00:00",3100,2
195,"Sun, 01 Jan 2012 00:00:00",98183,16
195,"Wed, 01 Jan 2003 00:00:00",47400,9
195,"Tue, 01 Jan 2002 00:00:00",30900,9
195,"Mon, 01 Jan 2001 00:00:00",17190,8
195,"Sat, 01 Jan 2000 00:00:00",18320,8
195,"Fri, 01 Jan 1999 00:00:00",20980,6
195,"Thu, 01 Jan 1998 00:00:00",16200,5
195,"Wed, 01 Jan 1997 00:00:00",16020,4
195,"Sat, 01 Jan 2011 00:00:00",90100,16
195,"Fri, 01 Jan 2010 00:00:00",57440,16
195,"Thu, 01 Jan 2009 00:00:00",70340,11
195,"Tue, 01 Jan 2008 00:00:00",62260,13
195,"Mon, 01 Jan 2007 00:00:00",72180,13
195,"Sun, 01 Jan 2006 00:00:00",59240,9
195,"Sat, 01 Jan 2005 00:00:00",56200,9
195,"Thu, 01 Jan 2004 00:00:00",55400,9
196,"Sun, 01 Jan 2012 00:00:00",10811,9
196,"Wed, 01 Jan 2003 00:00:00",1000,2
196,"Tue, 01 Jan 2002 00:00:00",740,2
196,"Mon, 01 Jan 2001 00:00:00",1200,2
196,"Sat, 01 Jan 2000 00:00:00",3000,2
196,"Fri, 01 Jan 1999 00:00:00",800,2
196,"Thu, 01 Jan 1998 00:00:00",0,0
196,"Wed, 01 Jan 1997 00:00:00",0,0
196,"Sat, 01 Jan 2011 00:00:00",9130,8
196,"Fri, 01 Jan 2010 00:00:00",11970,8
196,"Thu, 01 Jan 2009 00:00:00",10700,8
196,"Tue, 01 Jan 2008 00:00:00",15900,8
196,"Mon, 01 Jan 2007 00:00:00",5560,8
196,"Sun, 01 Jan 2006 00:00:00",4720,7
196,"Sat, 01 Jan 2005 00:00:00",2800,5
196,"Thu, 01 Jan 2004 00:00:00",3200,3
197,"Sun, 01 Jan 2012 00:00:00",1619,1
197,"Wed, 01 Jan 2003 00:00:00",1700,1
197,"Tue, 01 Jan 2002 00:00:00",1600,1
197,"Mon, 01 Jan 2001 00:00:00",600,1
197,"Sat, 01 Jan 2000 00:00:00",800,1
197,"Fri, 01 Jan 1999 00:00:00",800,1
197,"Thu, 01 Jan 1998 00:00:00",1100,1
197,"Wed, 01 Jan 1997 00:00:00",1100,1
197,"Sat, 01 Jan 2011 00:00:00",1880,1
197,"Fri, 01 Jan 2010 00:00:00",2200,1
197,"Thu, 01 Jan 2009 00:00:00",1600,1
197,"Tue, 01 Jan 2008 00:00:00",1300,1
197,"Mon, 01 Jan 2007 00:00:00",720,1
197,"Sun, 01 Jan 2006 00:00:00",800,1
197,"Sat, 01 Jan 2005 00:00:00",800,1
197,"Thu, 01 Jan 2004 00:00:00",1100,1
198,"Sun, 01 Jan 2012 00:00:00",240262,44
198,"Wed, 01 Jan 2003 00:00:00",93320,23
198,"Tue, 01 Jan 2002 00:00:00",83030,22
198,"Mon, 01 Jan 2001 00:00:00",63460,19
198,"Sat, 01 Jan 2000 00:00:00",55700,19
198,"Fri, 01 Jan 1999 00:00:00",52740,19
198,"Thu, 01 Jan 1998 00:00:00",52560,16
198,"Wed, 01 Jan 1997 00:00:00",40220,10
198,"Sat, 01 Jan 2011 00:00:00",237990,44
198,"Fri, 01 Jan 2010 00:00:00",206350,44
198,"Thu, 01 Jan 2009 00:00:00",190620,42
198,"Tue, 01 Jan 2008 00:00:00",179010,42
198,"Mon, 01 Jan 2007 00:00:00",185740,42
198,"Sun, 01 Jan 2006 00:00:00",122980,39
198,"Sat, 01 Jan 2005 00:00:00",103060,22
198,"Thu, 01 Jan 2004 00:00:00",98300,22
199,"Sun, 01 Jan 2012 00:00:00",3893,1
199,"Wed, 01 Jan 2003 00:00:00",800,1
199,"Tue, 01 Jan 2002 00:00:00",1300,1
199,"Mon, 01 Jan 2001 00:00:00",700,1
199,"Sat, 01 Jan 2000 00:00:00",800,1
199,"Fri, 01 Jan 1999 00:00:00",800,1
199,"Thu, 01 Jan 1998 00:00:00",1100,1
199,"Wed, 01 Jan 1997 00:00:00",1500,1
199,"Sat, 01 Jan 2011 00:00:00",1820,1
199,"Fri, 01 Jan 2010 00:00:00",4280,1
199,"Thu, 01 Jan 2009 00:00:00",1600,1
199,"Tue, 01 Jan 2008 00:00:00",1000,1
199,"Mon, 01 Jan 2007 00:00:00",1600,1
199,"Sun, 01 Jan 2006 00:00:00",1120,1
199,"Sat, 01 Jan 2005 00:00:00",1200,1
199,"Thu, 01 Jan 2004 00:00:00",1700,1
200,"Sun, 01 Jan 2012 00:00:00",12666,3
200,"Wed, 01 Jan 2003 00:00:00",6000,2
200,"Tue, 01 Jan 2002 00:00:00",5270,2
200,"Mon, 01 Jan 2001 00:00:00",4200,2
200,"Sat, 01 Jan 2000 00:00:00",4400,2
200,"Fri, 01 Jan 1999 00:00:00",4100,2
200,"Thu, 01 Jan 1998 00:00:00",5500,2
200,"Wed, 01 Jan 1997 00:00:00",3260,1
200,"Sat, 01 Jan 2011 00:00:00",12140,3
200,"Fri, 01 Jan 2010 00:00:00",17500,3
200,"Thu, 01 Jan 2009 00:00:00",10700,3
200,"Tue, 01 Jan 2008 00:00:00",7500,3
200,"Mon, 01 Jan 2007 00:00:00",5460,3
200,"Sun, 01 Jan 2006 00:00:00",8720,2
200,"Sat, 01 Jan 2005 00:00:00",5700,2
200,"Thu, 01 Jan 2004 00:00:00",6020,2
201,"Sun, 01 Jan 2012 00:00:00",38222,7
201,"Wed, 01 Jan 2003 00:00:00",9780,3
201,"Tue, 01 Jan 2002 00:00:00",9370,3
201,"Mon, 01 Jan 2001 00:00:00",7800,3
201,"Sat, 01 Jan 2000 00:00:00",9000,3
201,"Fri, 01 Jan 1999 00:00:00",10400,3
201,"Thu, 01 Jan 1998 00:00:00",8680,3
201,"Wed, 01 Jan 1997 00:00:00",6560,1
201,"Sat, 01 Jan 2011 00:00:00",38070,7
201,"Fri, 01 Jan 2010 00:00:00",23480,7
201,"Thu, 01 Jan 2009 00:00:00",32990,7
201,"Tue, 01 Jan 2008 00:00:00",33340,8
201,"Mon, 01 Jan 2007 00:00:00",30180,8
201,"Sun, 01 Jan 2006 00:00:00",22700,8
201,"Sat, 01 Jan 2005 00:00:00",18020,7
201,"Thu, 01 Jan 2004 00:00:00",15400,8
202,"Sun, 01 Jan 2012 00:00:00",1286,1
202,"Wed, 01 Jan 2003 00:00:00",1180,1
202,"Tue, 01 Jan 2002 00:00:00",1100,1
202,"Mon, 01 Jan 2001 00:00:00",0,1
202,"Sat, 01 Jan 2000 00:00:00",300,1
202,"Fri, 01 Jan 1999 00:00:00",0,1
202,"Thu, 01 Jan 1998 00:00:00",0,0
202,"Wed, 01 Jan 1997 00:00:00",0,0
202,"Sat, 01 Jan 2011 00:00:00",430,1
202,"Fri, 01 Jan 2010 00:00:00",5220,1
202,"Thu, 01 Jan 2009 00:00:00",900,1
202,"Tue, 01 Jan 2008 00:00:00",2600,2
202,"Mon, 01 Jan 2007 00:00:00",800,2
202,"Sun, 01 Jan 2006 00:00:00",1100,2
202,"Sat, 01 Jan 2005 00:00:00",1200,2
202,"Thu, 01 Jan 2004 00:00:00",1400,2
203,"Sun, 01 Jan 2012 00:00:00",6872,2
203,"Wed, 01 Jan 2003 00:00:00",2400,1
203,"Tue, 01 Jan 2002 00:00:00",2400,1
203,"Mon, 01 Jan 2001 00:00:00",2300,1
203,"Sat, 01 Jan 2000 00:00:00",2400,1
203,"Fri, 01 Jan 1999 00:00:00",0,1
203,"Thu, 01 Jan 1998 00:00:00",0,0
203,"Wed, 01 Jan 1997 00:00:00",0,0
203,"Sat, 01 Jan 2011 00:00:00",8090,2
203,"Fri, 01 Jan 2010 00:00:00",7000,2
203,"Thu, 01 Jan 2009 00:00:00",3200,1
203,"Tue, 01 Jan 2008 00:00:00",3100,1
203,"Mon, 01 Jan 2007 00:00:00",3200,1
203,"Sun, 01 Jan 2006 00:00:00",2800,1
203,"Sat, 01 Jan 2005 00:00:00",3280,1
203,"Thu, 01 Jan 2004 00:00:00",3000,1
204,"Sun, 01 Jan 2012 00:00:00",3898,1
204,"Wed, 01 Jan 2003 00:00:00",3800,1
204,"Tue, 01 Jan 2002 00:00:00",3000,1
204,"Mon, 01 Jan 2001 00:00:00",3700,1
204,"Sat, 01 Jan 2000 00:00:00",1800,1
204,"Fri, 01 Jan 1999 00:00:00",2100,1
204,"Thu, 01 Jan 1998 00:00:00",3100,1
204,"Wed, 01 Jan 1997 00:00:00",0,0
204,"Sat, 01 Jan 2011 00:00:00",2910,1
204,"Fri, 01 Jan 2010 00:00:00",5000,1
204,"Thu, 01 Jan 2009 00:00:00",3500,1
204,"Tue, 01 Jan 2008 00:00:00",3180,1
204,"Mon, 01 Jan 2007 00:00:00",3380,1
204,"Sun, 01 Jan 2006 00:00:00",4300,1
204,"Sat, 01 Jan 2005 00:00:00",4660,1
204,"Thu, 01 Jan 2004 00:00:00",4000,1
205,"Sun, 01 Jan 2012 00:00:00",14334,5
205,"Wed, 01 Jan 2003 00:00:00",6700,3
205,"Tue, 01 Jan 2002 00:00:00",2440,3
205,"Mon, 01 Jan 2001 00:00:00",2700,1
205,"Sat, 01 Jan 2000 00:00:00",1300,1
205,"Fri, 01 Jan 1999 00:00:00",2800,1
205,"Thu, 01 Jan 1998 00:00:00",1400,1
205,"Wed, 01 Jan 1997 00:00:00",1300,1
205,"Sat, 01 Jan 2011 00:00:00",13960,5
205,"Fri, 01 Jan 2010 00:00:00",9700,5
205,"Thu, 01 Jan 2009 00:00:00",8300,5
205,"Tue, 01 Jan 2008 00:00:00",11540,5
205,"Mon, 01 Jan 2007 00:00:00",8580,5
205,"Sun, 01 Jan 2006 00:00:00",11960,5
205,"Sat, 01 Jan 2005 00:00:00",9980,5
205,"Thu, 01 Jan 2004 00:00:00",6300,5
206,"Sun, 01 Jan 2012 00:00:00",3647,2
206,"Wed, 01 Jan 2003 00:00:00",2000,2
206,"Tue, 01 Jan 2002 00:00:00",600,2
206,"Mon, 01 Jan 2001 00:00:00",2000,1
206,"Sat, 01 Jan 2000 00:00:00",400,1
206,"Fri, 01 Jan 1999 00:00:00",1100,1
206,"Thu, 01 Jan 1998 00:00:00",1200,1
206,"Wed, 01 Jan 1997 00:00:00",1400,1
206,"Sat, 01 Jan 2011 00:00:00",2420,2
206,"Fri, 01 Jan 2010 00:00:00",3780,2
206,"Thu, 01 Jan 2009 00:00:00",2200,2
206,"Tue, 01 Jan 2008 00:00:00",1600,2
206,"Mon, 01 Jan 2007 00:00:00",2200,2
206,"Sun, 01 Jan 2006 00:00:00",2300,2
206,"Sat, 01 Jan 2005 00:00:00",1180,2
206,"Thu, 01 Jan 2004 00:00:00",1680,2
207,"Sun, 01 Jan 2012 00:00:00",5867,1
207,"Wed, 01 Jan 2003 00:00:00",1400,1
207,"Tue, 01 Jan 2002 00:00:00",1600,1
207,"Mon, 01 Jan 2001 00:00:00",600,1
207,"Sat, 01 Jan 2000 00:00:00",800,1
207,"Fri, 01 Jan 1999 00:00:00",800,1
207,"Thu, 01 Jan 1998 00:00:00",0,0
207,"Wed, 01 Jan 1997 00:00:00",0,0
207,"Sat, 01 Jan 2011 00:00:00",3520,1
207,"Fri, 01 Jan 2010 00:00:00",6100,1
207,"Thu, 01 Jan 2009 00:00:00",2600,1
207,"Tue, 01 Jan 2008 00:00:00",2700,1
207,"Mon, 01 Jan 2007 00:00:00",2900,1
207,"Sun, 01 Jan 2006 00:00:00",2200,1
207,"Sat, 01 Jan 2005 00:00:00",1300,1
207,"Thu, 01 Jan 2004 00:00:00",1900,1
208,"Sun, 01 Jan 2012 00:00:00",2885,1
208,"Wed, 01 Jan 2003 00:00:00",1100,1
208,"Tue, 01 Jan 2002 00:00:00",1100,1
208,"Mon, 01 Jan 2001 00:00:00",700,1
208,"Sat, 01 Jan 2000 00:00:00",600,1
208,"Fri, 01 Jan 1999 00:00:00",400,1
208,"Thu, 01 Jan 1998 00:00:00",0,0
208,"Wed, 01 Jan 1997 00:00:00",0,0
208,"Sat, 01 Jan 2011 00:00:00",2410,1
208,"Fri, 01 Jan 2010 00:00:00",3860,1
208,"Thu, 01 Jan 2009 00:00:00",1580,1
208,"Tue, 01 Jan 2008 00:00:00",1330,1
