municipio_id,stat_date,poblacion
173,"Tue, 31 Dec 1929 23:00:00",2277
173,"Sun, 31 Dec 1939 23:00:00",2668
173,"Sun, 01 Jan 1950 00:00:00",2816
173,"Fri, 01 Jan 1960 00:00:00",2594
173,"Thu, 01 Jan 1970 00:00:00",2683
173,"Thu, 01 Jan 1981 00:00:00",4764
174,"Mon, 01 Jan 1900 00:00:00",3924
174,"Tue, 01 Jan 1991 00:00:00",3552
174,"Mon, 01 Jan 2001 00:00:00",3474
174,"Thu, 01 Jan 2004 00:00:00",3598
174,"Fri, 31 Dec 1909 23:00:00",4286
174,"Wed, 31 Dec 1919 23:00:00",4251
174,"Tue, 31 Dec 1929 23:00:00",4052
174,"Sun, 31 Dec 1939 23:00:00",3975
174,"Sun, 01 Jan 1950 00:00:00",3544
174,"Fri, 01 Jan 1960 00:00:00",3023
174,"Thu, 01 Jan 1970 00:00:00",3125
174,"Thu, 01 Jan 1981 00:00:00",3323
175,"Mon, 01 Jan 1900 00:00:00",11352
175,"Tue, 01 Jan 1991 00:00:00",17432
175,"Mon, 01 Jan 2001 00:00:00",18019
175,"Thu, 01 Jan 2004 00:00:00",19634
175,"Fri, 31 Dec 1909 23:00:00",11205
175,"Wed, 31 Dec 1919 23:00:00",11947
175,"Tue, 31 Dec 1929 23:00:00",15167
175,"Sun, 31 Dec 1939 23:00:00",17726
175,"Sun, 01 Jan 1950 00:00:00",18318
175,"Fri, 01 Jan 1960 00:00:00",17740
175,"Thu, 01 Jan 1970 00:00:00",16915
175,"Thu, 01 Jan 1981 00:00:00",17666
176,"Mon, 01 Jan 1900 00:00:00",2300
176,"Tue, 01 Jan 1991 00:00:00",2626
176,"Mon, 01 Jan 2001 00:00:00",2852
176,"Thu, 01 Jan 2004 00:00:00",3013
176,"Fri, 31 Dec 1909 23:00:00",2785
176,"Wed, 31 Dec 1919 23:00:00",3488
176,"Tue, 31 Dec 1929 23:00:00",3460
176,"Sun, 31 Dec 1939 23:00:00",3397
176,"Sun, 01 Jan 1950 00:00:00",3410
176,"Fri, 01 Jan 1960 00:00:00",3317
176,"Thu, 01 Jan 1970 00:00:00",3071
176,"Thu, 01 Jan 1981 00:00:00",2872
177,"Mon, 01 Jan 1900 00:00:00",854
177,"Tue, 01 Jan 1991 00:00:00",105
177,"Mon, 01 Jan 2001 00:00:00",99
177,"Thu, 01 Jan 2004 00:00:00",69
177,"Fri, 31 Dec 1909 23:00:00",907
177,"Wed, 31 Dec 1919 23:00:00",1076
177,"Tue, 31 Dec 1929 23:00:00",1087
177,"Sun, 31 Dec 1939 23:00:00",967
177,"Sun, 01 Jan 1950 00:00:00",961
177,"Fri, 01 Jan 1960 00:00:00",639
177,"Thu, 01 Jan 1970 00:00:00",289
177,"Thu, 01 Jan 1981 00:00:00",132
178,"Tue, 01 Jan 1991 00:00:00",283
178,"Mon, 01 Jan 2001 00:00:00",250
178,"Thu, 01 Jan 2004 00:00:00",270
178,"Thu, 01 Jan 1970 00:00:00",377
178,"Thu, 01 Jan 1981 00:00:00",339
179,"Mon, 01 Jan 1900 00:00:00",343
179,"Tue, 01 Jan 1991 00:00:00",132
179,"Mon, 01 Jan 2001 00:00:00",87
179,"Thu, 01 Jan 2004 00:00:00",82
179,"Fri, 31 Dec 1909 23:00:00",380
179,"Wed, 31 Dec 1919 23:00:00",436
179,"Tue, 31 Dec 1929 23:00:00",537
179,"Sun, 31 Dec 1939 23:00:00",600
179,"Sun, 01 Jan 1950 00:00:00",533
179,"Fri, 01 Jan 1960 00:00:00",422
179,"Thu, 01 Jan 1970 00:00:00",318
179,"Thu, 01 Jan 1981 00:00:00",194
180,"Mon, 01 Jan 1900 00:00:00",422
180,"Tue, 01 Jan 1991 00:00:00",105
180,"Mon, 01 Jan 2001 00:00:00",69
180,"Thu, 01 Jan 2004 00:00:00",73
180,"Fri, 31 Dec 1909 23:00:00",431
180,"Wed, 31 Dec 1919 23:00:00",382
180,"Tue, 31 Dec 1929 23:00:00",377
180,"Sun, 31 Dec 1939 23:00:00",352
180,"Sun, 01 Jan 1950 00:00:00",381
180,"Fri, 01 Jan 1960 00:00:00",320
180,"Thu, 01 Jan 1970 00:00:00",211
180,"Thu, 01 Jan 1981 00:00:00",117
181,"Mon, 01 Jan 1900 00:00:00",882
181,"Tue, 01 Jan 1991 00:00:00",149
181,"Mon, 01 Jan 2001 00:00:00",165
181,"Thu, 01 Jan 2004 00:00:00",166
181,"Fri, 31 Dec 1909 23:00:00",881
181,"Wed, 31 Dec 1919 23:00:00",900
181,"Tue, 31 Dec 1929 23:00:00",787
181,"Sun, 31 Dec 1939 23:00:00",584
181,"Sun, 01 Jan 1950 00:00:00",572
181,"Fri, 01 Jan 1960 00:00:00",423
181,"Thu, 01 Jan 1970 00:00:00",252
181,"Thu, 01 Jan 1981 00:00:00",175
182,"Mon, 01 Jan 1900 00:00:00",816
182,"Tue, 01 Jan 1991 00:00:00",132
182,"Mon, 01 Jan 2001 00:00:00",102
182,"Thu, 01 Jan 2004 00:00:00",102
182,"Fri, 31 Dec 1909 23:00:00",782
182,"Wed, 31 Dec 1919 23:00:00",717
182,"Tue, 31 Dec 1929 23:00:00",677
182,"Sun, 31 Dec 1939 23:00:00",675
182,"Sun, 01 Jan 1950 00:00:00",684
182,"Fri, 01 Jan 1960 00:00:00",622
182,"Thu, 01 Jan 1970 00:00:00",362
182,"Thu, 01 Jan 1981 00:00:00",179
183,"Mon, 01 Jan 1900 00:00:00",450
183,"Tue, 01 Jan 1991 00:00:00",170
183,"Mon, 01 Jan 2001 00:00:00",140
183,"Thu, 01 Jan 2004 00:00:00",150
183,"Fri, 31 Dec 1909 23:00:00",500
183,"Wed, 31 Dec 1919 23:00:00",445
183,"Tue, 31 Dec 1929 23:00:00",516
183,"Sun, 31 Dec 1939 23:00:00",410
183,"Sun, 01 Jan 1950 00:00:00",431
183,"Fri, 01 Jan 1960 00:00:00",419
183,"Thu, 01 Jan 1970 00:00:00",281
183,"Thu, 01 Jan 1981 00:00:00",208
184,"Mon, 01 Jan 1900 00:00:00",1120
184,"Tue, 01 Jan 1991 00:00:00",913
184,"Mon, 01 Jan 2001 00:00:00",777
184,"Thu, 01 Jan 2004 00:00:00",760
184,"Fri, 31 Dec 1909 23:00:00",1239
184,"Wed, 31 Dec 1919 23:00:00",1422
184,"Tue, 31 Dec 1929 23:00:00",1491
184,"Sun, 31 Dec 1939 23:00:00",1646
184,"Sun, 01 Jan 1950 00:00:00",1656
184,"Fri, 01 Jan 1960 00:00:00",1435
184,"Thu, 01 Jan 1970 00:00:00",1229
184,"Thu, 01 Jan 1981 00:00:00",1075
185,"Mon, 01 Jan 1900 00:00:00",701
185,"Tue, 01 Jan 1991 00:00:00",223
185,"Mon, 01 Jan 2001 00:00:00",182
185,"Thu, 01 Jan 2004 00:00:00",173
185,"Fri, 31 Dec 1909 23:00:00",692
185,"Wed, 31 Dec 1919 23:00:00",753
185,"Tue, 31 Dec 1929 23:00:00",738
185,"Sun, 31 Dec 1939 23:00:00",778
185,"Sun, 01 Jan 1950 00:00:00",746
185,"Fri, 01 Jan 1960 00:00:00",627
185,"Thu, 01 Jan 1970 00:00:00",411
185,"Thu, 01 Jan 1981 00:00:00",257
186,"Mon, 01 Jan 1900 00:00:00",806
186,"Tue, 01 Jan 1991 00:00:00",375
186,"Mon, 01 Jan 2001 00:00:00",348
186,"Thu, 01 Jan 2004 00:00:00",295
186,"Fri, 31 Dec 1909 23:00:00",828
186,"Wed, 31 Dec 1919 23:00:00",898
186,"Tue, 31 Dec 1929 23:00:00",765
186,"Sun, 31 Dec 1939 23:00:00",794
186,"Sun, 01 Jan 1950 00:00:00",783
186,"Fri, 01 Jan 1960 00:00:00",715
186,"Thu, 01 Jan 1970 00:00:00",524
186,"Thu, 01 Jan 1981 00:00:00",434
187,"Mon, 01 Jan 1900 00:00:00",997
187,"Tue, 01 Jan 1991 00:00:00",269
187,"Mon, 01 Jan 2001 00:00:00",247
187,"Thu, 01 Jan 2004 00:00:00",231
187,"Fri, 31 Dec 1909 23:00:00",902
187,"Wed, 31 Dec 1919 23:00:00",875
187,"Tue, 31 Dec 1929 23:00:00",804
187,"Sun, 31 Dec 1939 23:00:00",691
187,"Sun, 01 Jan 1950 00:00:00",567
187,"Fri, 01 Jan 1960 00:00:00",808
187,"Thu, 01 Jan 1970 00:00:00",500
187,"Thu, 01 Jan 1981 00:00:00",374
188,"Tue, 01 Jan 1991 00:00:00",459
188,"Mon, 01 Jan 2001 00:00:00",422
188,"Thu, 01 Jan 2004 00:00:00",401
188,"Thu, 01 Jan 1970 00:00:00",745
188,"Thu, 01 Jan 1981 00:00:00",550
189,"Mon, 01 Jan 1900 00:00:00",1063
189,"Tue, 01 Jan 1991 00:00:00",634
189,"Mon, 01 Jan 2001 00:00:00",568
189,"Thu, 01 Jan 2004 00:00:00",470
189,"Fri, 31 Dec 1909 23:00:00",1054
189,"Wed, 31 Dec 1919 23:00:00",1063
189,"Tue, 31 Dec 1929 23:00:00",907
189,"Sun, 31 Dec 1939 23:00:00",1092
189,"Sun, 01 Jan 1950 00:00:00",1052
189,"Fri, 01 Jan 1960 00:00:00",890
189,"Thu, 01 Jan 1970 00:00:00",830
189,"Thu, 01 Jan 1981 00:00:00",743
190,"Mon, 01 Jan 1900 00:00:00",770
190,"Tue, 01 Jan 1991 00:00:00",486
190,"Mon, 01 Jan 2001 00:00:00",532
190,"Thu, 01 Jan 2004 00:00:00",564
190,"Fri, 31 Dec 1909 23:00:00",774
190,"Wed, 31 Dec 1919 23:00:00",1090
190,"Tue, 31 Dec 1929 23:00:00",1696
190,"Sun, 31 Dec 1939 23:00:00",1090
190,"Sun, 01 Jan 1950 00:00:00",1054
190,"Fri, 01 Jan 1960 00:00:00",1105
190,"Thu, 01 Jan 1970 00:00:00",1027
190,"Thu, 01 Jan 1981 00:00:00",608
191,"Mon, 01 Jan 1900 00:00:00",1962
191,"Tue, 01 Jan 1991 00:00:00",750
191,"Mon, 01 Jan 2001 00:00:00",759
191,"Thu, 01 Jan 2004 00:00:00",740
191,"Fri, 31 Dec 1909 23:00:00",2049
191,"Wed, 31 Dec 1919 23:00:00",2005
191,"Tue, 31 Dec 1929 23:00:00",1866
191,"Sun, 31 Dec 1939 23:00:00",1674
191,"Sun, 01 Jan 1950 00:00:00",1587
191,"Fri, 01 Jan 1960 00:00:00",1338
191,"Thu, 01 Jan 1970 00:00:00",1060
191,"Thu, 01 Jan 1981 00:00:00",877
192,"Mon, 01 Jan 1900 00:00:00",490
192,"Tue, 01 Jan 1991 00:00:00",198
192,"Mon, 01 Jan 2001 00:00:00",170
192,"Thu, 01 Jan 2004 00:00:00",160
192,"Fri, 31 Dec 1909 23:00:00",511
192,"Wed, 31 Dec 1919 23:00:00",425
192,"Tue, 31 Dec 1929 23:00:00",449
192,"Sun, 31 Dec 1939 23:00:00",450
192,"Sun, 01 Jan 1950 00:00:00",409
192,"Fri, 01 Jan 1960 00:00:00",340
192,"Thu, 01 Jan 1970 00:00:00",274
192,"Thu, 01 Jan 1981 00:00:00",225
193,"Mon, 01 Jan 1900 00:00:00",592
193,"Tue, 01 Jan 1991 00:00:00",456
193,"Mon, 01 Jan 2001 00:00:00",383
193,"Thu, 01 Jan 2004 00:00:00",387
193,"Fri, 31 Dec 1909 23:00:00",622
193,"Wed, 31 Dec 1919 23:00:00",610
193,"Tue, 31 Dec 1929 23:00:00",611
193,"Sun, 31 Dec 1939 23:00:00",561
193,"Sun, 01 Jan 1950 00:00:00",498
193,"Fri, 01 Jan 1960 00:00:00",439
193,"Thu, 01 Jan 1970 00:00:00",563
193,"Thu, 01 Jan 1981 00:00:00",534
194,"Mon, 01 Jan 1900 00:00:00",1181
194,"Tue, 01 Jan 1991 00:00:00",247
194,"Mon, 01 Jan 2001 00:00:00",197
194,"Thu, 01 Jan 2004 00:00:00",238
194,"Fri, 31 Dec 1909 23:00:00",964
194,"Wed, 31 Dec 1919 23:00:00",989
194,"Tue, 31 Dec 1929 23:00:00",1120
194,"Sun, 31 Dec 1939 23:00:00",1275
194,"Sun, 01 Jan 1950 00:00:00",1145
194,"Fri, 01 Jan 1960 00:00:00",918
194,"Thu, 01 Jan 1970 00:00:00",434
194,"Thu, 01 Jan 1981 00:00:00",369
195,"Mon, 01 Jan 1900 00:00:00",3313
195,"Tue, 01 Jan 1991 00:00:00",2877
195,"Mon, 01 Jan 2001 00:00:00",3196
195,"Thu, 01 Jan 2004 00:00:00",3500
195,"Fri, 31 Dec 1909 23:00:00",3592
195,"Wed, 31 Dec 1919 23:00:00",3448
195,"Tue, 31 Dec 1929 23:00:00",3070
195,"Sun, 31 Dec 1939 23:00:00",3049
195,"Sun, 01 Jan 1950 00:00:00",3158
195,"Fri, 01 Jan 1960 00:00:00",3031
195,"Thu, 01 Jan 1970 00:00:00",2893
195,"Thu, 01 Jan 1981 00:00:00",3127
196,"Mon, 01 Jan 1900 00:00:00",736
196,"Tue, 01 Jan 1991 00:00:00",366
196,"Mon, 01 Jan 2001 00:00:00",302
196,"Thu, 01 Jan 2004 00:00:00",296
196,"Fri, 31 Dec 1909 23:00:00",709
196,"Wed, 31 Dec 1919 23:00:00",640
196,"Tue, 31 Dec 1929 23:00:00",636
196,"Sun, 31 Dec 1939 23:00:00",546
196,"Sun, 01 Jan 1950 00:00:00",433
196,"Fri, 01 Jan 1960 00:00:00",381
196,"Thu, 01 Jan 1970 00:00:00",569
196,"Thu, 01 Jan 1981 00:00:00",406
197,"Mon, 01 Jan 1900 00:00:00",574
197,"Tue, 01 Jan 1991 00:00:00",138
197,"Mon, 01 Jan 2001 00:00:00",107
197,"Thu, 01 Jan 2004 00:00:00",103
197,"Fri, 31 Dec 1909 23:00:00",612
197,"Wed, 31 Dec 1919 23:00:00",576
197,"Tue, 31 Dec 1929 23:00:00",584
197,"Sun, 31 Dec 1939 23:00:00",553
197,"Sun, 01 Jan 1950 00:00:00",496
197,"Fri, 01 Jan 1960 00:00:00",424
197,"Thu, 01 Jan 1970 00:00:00",261
197,"Thu, 01 Jan 1981 00:00:00",181
198,"Mon, 01 Jan 1900 00:00:00",7808
198,"Tue, 01 Jan 1991 00:00:00",8029
198,"Mon, 01 Jan 2001 00:00:00",7896
198,"Thu, 01 Jan 2004 00:00:00",7870
198,"Fri, 31 Dec 1909 23:00:00",8893
198,"Wed, 31 Dec 1919 23:00:00",9259
198,"Tue, 31 Dec 1929 23:00:00",9992
198,"Sun, 31 Dec 1939 23:00:00",9844
198,"Sun, 01 Jan 1950 00:00:00",10128
198,"Fri, 01 Jan 1960 00:00:00",9603
198,"Thu, 01 Jan 1970 00:00:00",9162
198,"Thu, 01 Jan 1981 00:00:00",8339
199,"Mon, 01 Jan 1900 00:00:00",294
199,"Tue, 01 Jan 1991 00:00:00",141
199,"Mon, 01 Jan 2001 00:00:00",103
199,"Thu, 01 Jan 2004 00:00:00",98
199,"Fri, 31 Dec 1909 23:00:00",357
199,"Wed, 31 Dec 1919 23:00:00",321
199,"Tue, 31 Dec 1929 23:00:00",355
199,"Sun, 31 Dec 1939 23:00:00",361
199,"Sun, 01 Jan 1950 00:00:00",343
199,"Fri, 01 Jan 1960 00:00:00",298
199,"Thu, 01 Jan 1970 00:00:00",235
199,"Thu, 01 Jan 1981 00:00:00",179
200,"Mon, 01 Jan 1900 00:00:00",1594
200,"Tue, 01 Jan 1991 00:00:00",785
200,"Mon, 01 Jan 2001 00:00:00",665
200,"Thu, 01 Jan 2004 00:00:00",683
200,"Fri, 31 Dec 1909 23:00:00",1575
200,"Wed, 31 Dec 1919 23:00:00",1502
200,"Tue, 31 Dec 1929 23:00:00",1407
200,"Sun, 31 Dec 1939 23:00:00",1532
200,"Sun, 01 Jan 1950 00:00:00",1448
200,"Fri, 01 Jan 1960 00:00:00",1487
200,"Thu, 01 Jan 1970 00:00:00",1016
200,"Thu, 01 Jan 1981 00:00:00",907
201,"Mon, 01 Jan 1900 00:00:00",813
201,"Tue, 01 Jan 1991 00:00:00",449
201,"Mon, 01 Jan 2001 00:00:00",617
201,"Thu, 01 Jan 2004 00:00:00",731
201,"Fri, 31 Dec 1909 23:00:00",900
201,"Wed, 31 Dec 1919 23:00:00",966
201,"Tue, 31 Dec 1929 23:00:00",706
201,"Sun, 31 Dec 1939 23:00:00",708
201,"Sun, 01 Jan 1950 00:00:00",661
201,"Fri, 01 Jan 1960 00:00:00",605
201,"Thu, 01 Jan 1970 00:00:00",459
201,"Thu, 01 Jan 1981 00:00:00",443
202,"Mon, 01 Jan 1900 00:00:00",475
202,"Tue, 01 Jan 1991 00:00:00",122
202,"Mon, 01 Jan 2001 00:00:00",92
202,"Thu, 01 Jan 2004 00:00:00",91
202,"Fri, 31 Dec 1909 23:00:00",492
202,"Wed, 31 Dec 1919 23:00:00",518
202,"Tue, 31 Dec 1929 23:00:00",537
202,"Sun, 31 Dec 1939 23:00:00",510
202,"Sun, 01 Jan 1950 00:00:00",493
202,"Fri, 01 Jan 1960 00:00:00",417
202,"Thu, 01 Jan 1970 00:00:00",260
202,"Thu, 01 Jan 1981 00:00:00",155
203,"Mon, 01 Jan 1900 00:00:00",1095
203,"Tue, 01 Jan 1991 00:00:00",397
203,"Mon, 01 Jan 2001 00:00:00",324
203,"Thu, 01 Jan 2004 00:00:00",315
203,"Fri, 31 Dec 1909 23:00:00",1061
203,"Wed, 31 Dec 1919 23:00:00",1049
203,"Tue, 31 Dec 1929 23:00:00",1102
203,"Sun, 31 Dec 1939 23:00:00",1162
203,"Sun, 01 Jan 1950 00:00:00",1068
203,"Fri, 01 Jan 1960 00:00:00",902
203,"Thu, 01 Jan 1970 00:00:00",581
203,"Thu, 01 Jan 1981 00:00:00",452
204,"Mon, 01 Jan 1900 00:00:00",750
204,"Tue, 01 Jan 1991 00:00:00",155
204,"Mon, 01 Jan 2001 00:00:00",117
204,"Thu, 01 Jan 2004 00:00:00",99
204,"Fri, 31 Dec 1909 23:00:00",721
204,"Wed, 31 Dec 1919 23:00:00",598
204,"Tue, 31 Dec 1929 23:00:00",575
204,"Sun, 31 Dec 1939 23:00:00",526
204,"Sun, 01 Jan 1950 00:00:00",508
204,"Fri, 01 Jan 1960 00:00:00",401
204,"Thu, 01 Jan 1970 00:00:00",234
204,"Thu, 01 Jan 1981 00:00:00",198
205,"Mon, 01 Jan 1900 00:00:00",621
205,"Tue, 01 Jan 1991 00:00:00",416
205,"Mon, 01 Jan 2001 00:00:00",418
205,"Thu, 01 Jan 2004 00:00:00",435
205,"Fri, 31 Dec 1909 23:00:00",612
205,"Wed, 31 Dec 1919 23:00:00",551
205,"Tue, 31 Dec 1929 23:00:00",419
205,"Sun, 31 Dec 1939 23:00:00",395
205,"Sun, 01 Jan 1950 00:00:00",335
205,"Fri, 01 Jan 1960 00:00:00",396
205,"Thu, 01 Jan 1970 00:00:00",444
205,"Thu, 01 Jan 1981 00:00:00",457
206,"Mon, 01 Jan 1900 00:00:00",623
206,"Tue, 01 Jan 1991 00:00:00",229
206,"Mon, 01 Jan 2001 00:00:00",158
206,"Thu, 01 Jan 2004 00:00:00",149
206,"Fri, 31 Dec 1909 23:00:00",603
206,"Wed, 31 Dec 1919 23:00:00",530
206,"Tue, 31 Dec 1929 23:00:00",548
206,"Sun, 31 Dec 1939 23:00:00",518
206,"Sun, 01 Jan 1950 00:00:00",533
206,"Fri, 01 Jan 1960 00:00:00",534
206,"Thu, 01 Jan 1970 00:00:00",393
206,"Thu, 01 Jan 1981 00:00:00",286
207,"Mon, 01 Jan 1900 00:00:00",247
207,"Tue, 01 Jan 1991 00:00:00",170
207,"Mon, 01 Jan 2001 00:00:00",137
207,"Thu, 01 Jan 2004 00:00:00",128
207,"Fri, 31 Dec 1909 23:00:00",285
207,"Wed, 31 Dec 1919 23:00:00",266
207,"Tue, 31 Dec 1929 23:00:00",251
207,"Sun, 31 Dec 1939 23:00:00",270
207,"Sun, 01 Jan 1950 00:00:00",210
207,"Fri, 01 Jan 1960 00:00:00",191
207,"Thu, 01 Jan 1970 00:00:00",175
207,"Thu, 01 Jan 1981 00:00:00",194
208,"Mon, 01 Jan 1900 00:00:00",489
208,"Tue, 01 Jan 1991 00:00:00",103
208,"Mon, 01 Jan 2001 00:00:00",87
208,"Thu, 01 Jan 2004 00:00:00",81
208,"Fri, 31 Dec 1909 23:00:00",491
208,"Wed, 31 Dec 1919 23:00:00",489
208,"Tue, 31 Dec 1929 23:00:00",471
208,"Sun, 31 Dec 1939 23:00:00",501
208,"Sun, 01 Jan 1950 00:00:00",396
208,"Fri, 01 Jan 1960 00:00:00",306
208,"Thu, 01 Jan 1970 00:00:00",175
208,"Thu, 01 Jan 1981 00:00:00",122
209,"Mon, 01 Jan 1900 00:00:00",2057
209,"Tue, 01 Jan 1991 00:00:00",927
209,"Mon, 01 Jan 2001 00:00:00",802
209,"Thu, 01 Jan 2004 00:00:00",794
209,"Fri, 31 Dec 1909 23:00:00",2307
209,"Wed, 31 Dec 1919 23:00:00",2047
209,"Tue, 31 Dec 1929 23:00:00",2035
209,"Sun, 31 Dec 1939 23:00:00",1688
209,"Sun, 01 Jan 1950 00:00:00",1643
209,"Fri, 01 Jan 1960 00:00:00",1531
209,"Thu, 01 Jan 1970 00:00:00",1387
209,"Thu, 01 Jan 1981 00:00:00",1050
210,"Mon, 01 Jan 1900 00:00:00",680
210,"Tue, 01 Jan 1991 00:00:00",123
210,"Mon, 01 Jan 2001 00:00:00",109
210,"Thu, 01 Jan 2004 00:00:00",109
210,"Fri, 31 Dec 1909 23:00:00",549
210,"Wed, 31 Dec 1919 23:00:00",505
210,"Tue, 31 Dec 1929 23:00:00",492
210,"Sun, 31 Dec 1939 23:00:00",442
210,"Sun, 01 Jan 1950 00:00:00",352
210,"Fri, 01 Jan 1960 00:00:00",300
210,"Thu, 01 Jan 1970 00:00:00",216
210,"Thu, 01 Jan 1981 00:00:00",148
211,"Mon, 01 Jan 1900 00:00:00",2177
211,"Tue, 01 Jan 1991 00:00:00",938
211,"Mon, 01 Jan 2001 00:00:00",824
211,"Thu, 01 Jan 2004 00:00:00",818
211,"Fri, 31 Dec 1909 23:00:00",2154
211,"Wed, 31 Dec 1919 23:00:00",2186
211,"Tue, 31 Dec 1929 23:00:00",2087
211,"Sun, 31 Dec 1939 23:00:00",1857
211,"Sun, 01 Jan 1950 00:00:00",1513
211,"Fri, 01 Jan 1960 00:00:00",1295
211,"Thu, 01 Jan 1970 00:00:00",1099
211,"Thu, 01 Jan 1981 00:00:00",1009
212,"Mon, 01 Jan 1900 00:00:00",523
212,"Tue, 01 Jan 1991 00:00:00",139
212,"Mon, 01 Jan 2001 00:00:00",188
212,"Thu, 01 Jan 2004 00:00:00",198
212,"Fri, 31 Dec 1909 23:00:00",531
212,"Wed, 31 Dec 1919 23:00:00",506
212,"Tue, 31 Dec 1929 23:00:00",544
212,"Sun, 31 Dec 1939 23:00:00",437
212,"Sun, 01 Jan 1950 00:00:00",438
212,"Fri, 01 Jan 1960 00:00:00",405
212,"Thu, 01 Jan 1970 00:00:00",262
212,"Thu, 01 Jan 1981 00:00:00",168
213,"Mon, 01 Jan 1900 00:00:00",266
213,"Tue, 01 Jan 1991 00:00:00",97
213,"Mon, 01 Jan 2001 00:00:00",102
213,"Thu, 01 Jan 2004 00:00:00",115
213,"Fri, 31 Dec 1909 23:00:00",269
213,"Wed, 31 Dec 1919 23:00:00",293
213,"Tue, 31 Dec 1929 23:00:00",351
213,"Sun, 31 Dec 1939 23:00:00",312
213,"Sun, 01 Jan 1950 00:00:00",272
213,"Fri, 01 Jan 1960 00:00:00",228
213,"Thu, 01 Jan 1970 00:00:00",150
213,"Thu, 01 Jan 1981 00:00:00",111
214,"Mon, 01 Jan 1900 00:00:00",823
214,"Tue, 01 Jan 1991 00:00:00",469
214,"Mon, 01 Jan 2001 00:00:00",403
214,"Thu, 01 Jan 2004 00:00:00",395
214,"Fri, 31 Dec 1909 23:00:00",870
214,"Wed, 31 Dec 1919 23:00:00",943
214,"Tue, 31 Dec 1929 23:00:00",1026
214,"Sun, 31 Dec 1939 23:00:00",1039
214,"Sun, 01 Jan 1950 00:00:00",1045
214,"Fri, 01 Jan 1960 00:00:00",1012
214,"Thu, 01 Jan 1970 00:00:00",649
214,"Thu, 01 Jan 1981 00:00:00",493
215,"Mon, 01 Jan 1900 00:00:00",757
215,"Tue, 01 Jan 1991 00:00:00",247
215,"Mon, 01 Jan 2001 00:00:00",220
215,"Thu, 01 Jan 2004 00:00:00",230
215,"Fri, 31 Dec 1909 23:00:00",781
215,"Wed, 31 Dec 1919 23:00:00",705
215,"Tue, 31 Dec 1929 23:00:00",636
215,"Sun, 31 Dec 1939 23:00:00",673
215,"Sun, 01 Jan 1950 00:00:00",542
215,"Fri, 01 Jan 1960 00:00:00",448
215,"Thu, 01 Jan 1970 00:00:00",434
215,"Thu, 01 Jan 1981 00:00:00",305
216,"Mon, 01 Jan 1900 00:00:00",863
216,"Tue, 01 Jan 1991 00:00:00",445
216,"Mon, 01 Jan 2001 00:00:00",427
216,"Thu, 01 Jan 2004 00:00:00",410
216,"Fri, 31 Dec 1909 23:00:00",887
216,"Wed, 31 Dec 1919 23:00:00",907
216,"Tue, 31 Dec 1929 23:00:00",831
216,"Sun, 31 Dec 1939 23:00:00",769
216,"Sun, 01 Jan 1950 00:00:00",740
216,"Fri, 01 Jan 1960 00:00:00",693
216,"Thu, 01 Jan 1970 00:00:00",584
216,"Thu, 01 Jan 1981 00:00:00",465
217,"Mon, 01 Jan 1900 00:00:00",201
217,"Tue, 01 Jan 1991 00:00:00",74
217,"Mon, 01 Jan 2001 00:00:00",54
217,"Thu, 01 Jan 2004 00:00:00",51
217,"Fri, 31 Dec 1909 23:00:00",192
217,"Wed, 31 Dec 1919 23:00:00",211
217,"Tue, 31 Dec 1929 23:00:00",201
217,"Sun, 31 Dec 1939 23:00:00",191
217,"Sun, 01 Jan 1950 00:00:00",206
217,"Fri, 01 Jan 1960 00:00:00",208
217,"Thu, 01 Jan 1970 00:00:00",155
217,"Thu, 01 Jan 1981 00:00:00",101
218,"Mon, 01 Jan 1900 00:00:00",642
218,"Tue, 01 Jan 1991 00:00:00",82
218,"Mon, 01 Jan 2001 00:00:00",58
218,"Thu, 01 Jan 2004 00:00:00",64
218,"Fri, 31 Dec 1909 23:00:00",611
218,"Wed, 31 Dec 1919 23:00:00",522
218,"Tue, 31 Dec 1929 23:00:00",490
218,"Sun, 31 Dec 1939 23:00:00",452
218,"Sun, 01 Jan 1950 00:00:00",405
218,"Fri, 01 Jan 1960 00:00:00",388
218,"Thu, 01 Jan 1970 00:00:00",253
218,"Thu, 01 Jan 1981 00:00:00",91
219,"Mon, 01 Jan 1900 00:00:00",287
219,"Tue, 01 Jan 1991 00:00:00",112
219,"Mon, 01 Jan 2001 00:00:00",104
219,"Thu, 01 Jan 2004 00:00:00",103
219,"Fri, 31 Dec 1909 23:00:00",318
219,"Wed, 31 Dec 1919 23:00:00",274
219,"Tue, 31 Dec 1929 23:00:00",225
219,"Sun, 31 Dec 1939 23:00:00",242
219,"Sun, 01 Jan 1950 00:00:00",261
219,"Fri, 01 Jan 1960 00:00:00",319
219,"Thu, 01 Jan 1970 00:00:00",238
219,"Thu, 01 Jan 1981 00:00:00",154
220,"Mon, 01 Jan 1900 00:00:00",507
220,"Tue, 01 Jan 1991 00:00:00",156
220,"Mon, 01 Jan 2001 00:00:00",116
220,"Thu, 01 Jan 2004 00:00:00",113
220,"Fri, 31 Dec 1909 23:00:00",579
220,"Wed, 31 Dec 1919 23:00:00",503
220,"Tue, 31 Dec 1929 23:00:00",385
220,"Sun, 31 Dec 1939 23:00:00",483
220,"Sun, 01 Jan 1950 00:00:00",509
